offline_datapoint_3 1781132272 548.000
offline_datapoint_0 1781132270 117.452
offline_datapoint_2 1781132270 47.531
offline_datapoint_5 1781132270 45.147
offline_datapoint_1 1781132270 39.900
offline_datapoint_4 1781132270 40.377
offline_datapoint_3 1781132274 495.000
offline_datapoint_0 1781132273 155.950
offline_datapoint_2 1781132273 69.610
offline_datapoint_5 1781132273 52.408
offline_datapoint_1 1781132273 63.302
offline_datapoint_4 1781132273 63.302
offline_datapoint_3 1781132277 446.000
offline_datapoint_0 1781132275 87.585
offline_datapoint_2 1781132275 91.128
offline_datapoint_5 1781132275 91.128
offline_datapoint_1 1781132275 87.997
offline_datapoint_4 1781132275 90.606
offline_datapoint_3 1781132280 407.000
offline_datapoint_0 1781132278 84.625
offline_datapoint_2 1781132278 56.390
offline_datapoint_5 1781132278 55.871
offline_datapoint_1 1781132278 60.024
offline_datapoint_4 1781132278 61.582
offline_datapoint_3 1781132283 429.000
offline_datapoint_0 1781132281 11.212
offline_datapoint_2 1781132281 33.075
offline_datapoint_5 1781132281 26.800
offline_datapoint_1 1781132281 25.232
offline_datapoint_4 1781132281 47.192
offline_datapoint_3 1781132286 419.000
offline_datapoint_0 1781132284 7.474
offline_datapoint_2 1781132284 22.141
offline_datapoint_5 1781132284 17.470
offline_datapoint_1 1781132284 24.217
offline_datapoint_4 1781132284 19.027
offline_datapoint_3 1781132289 403.000
offline_datapoint_0 1781132287 20.652
offline_datapoint_2 1781132287 29.501
offline_datapoint_5 1781132287 26.890
offline_datapoint_1 1781132287 25.324
offline_datapoint_4 1781132287 28.979
offline_datapoint_3 1781132292 343.000
offline_datapoint_0 1781132290 37.408
offline_datapoint_2 1781132290 44.258
offline_datapoint_5 1781132290 37.486
offline_datapoint_1 1781132290 45.300
offline_datapoint_4 1781132290 45.300
offline_datapoint_3 1781132295 413.000
offline_datapoint_0 1781132293 14.941
offline_datapoint_2 1781132293 37.689
offline_datapoint_5 1781132293 31.458
offline_datapoint_1 1781132293 41.324
offline_datapoint_4 1781132293 35.093
offline_datapoint_3 1781132298 395.000
offline_datapoint_0 1781132296 19.074
offline_datapoint_2 1781132296 27.347
offline_datapoint_5 1781132296 31.528
offline_datapoint_1 1781132296 26.301
offline_datapoint_4 1781132296 25.256
offline_datapoint_3 1781132301 384.000
offline_datapoint_0 1781132299 14.658
offline_datapoint_2 1781132299 30.693
offline_datapoint_5 1781132299 27.567
offline_datapoint_1 1781132299 28.088
offline_datapoint_4 1781132299 33.299
offline_datapoint_3 1781132304 377.000
offline_datapoint_0 1781132302 5.758
offline_datapoint_2 1781132302 36.468
offline_datapoint_5 1781132302 29.699
offline_datapoint_1 1781132302 33.865
offline_datapoint_4 1781132302 38.031
offline_datapoint_3 1781132307 380.000
offline_datapoint_0 1781132305 6.507
offline_datapoint_2 1781132305 21.386
offline_datapoint_5 1781132305 21.386
offline_datapoint_1 1781132305 25.551
offline_datapoint_4 1781132305 20.865
offline_datapoint_3 1781132310 371.000
offline_datapoint_0 1781132308 12.156
offline_datapoint_2 1781132308 24.203
offline_datapoint_5 1781132308 21.088
offline_datapoint_1 1781132308 26.799
offline_datapoint_4 1781132308 24.203
offline_datapoint_3 1781132313 359.000
offline_datapoint_0 1781132311 14.649
offline_datapoint_2 1781132311 24.387
offline_datapoint_5 1781132311 17.087
offline_datapoint_1 1781132311 19.694
offline_datapoint_4 1781132311 18.130
offline_datapoint_3 1781132316 364.000
offline_datapoint_0 1781132314 5.876
offline_datapoint_2 1781132314 2.441
offline_datapoint_5 1781132314 5.049
offline_datapoint_1 1781132314 9.745
offline_datapoint_4 1781132314 8.179
offline_datapoint_3 1781132319 345.000
offline_datapoint_0 1781132317 9.723
offline_datapoint_2 1781132317 13.628
offline_datapoint_5 1781132317 14.148
offline_datapoint_1 1781132317 15.709
offline_datapoint_4 1781132317 15.709
offline_datapoint_3 1781132322 572.000
offline_datapoint_0 1781132320 10.376
offline_datapoint_2 1781132320 28.223
offline_datapoint_5 1781132320 23.021
offline_datapoint_1 1781132320 25.102
offline_datapoint_4 1781132320 39.665
offline_datapoint_3 1781132325 535.000
offline_datapoint_0 1781132323 8.836
offline_datapoint_2 1781132323 22.332
offline_datapoint_5 1781132323 16.077
offline_datapoint_1 1781132323 17.641
offline_datapoint_4 1781132323 31.194
offline_datapoint_3 1781132328 530.000
offline_datapoint_0 1781132326 6.640
offline_datapoint_2 1781132326 13.494
offline_datapoint_5 1781132326 11.410
offline_datapoint_1 1781132326 6.720
offline_datapoint_4 1781132326 9.325
offline_datapoint_3 1781132331 494.000
offline_datapoint_0 1781132329 19.670
offline_datapoint_2 1781132329 16.189
offline_datapoint_5 1781132329 15.148
offline_datapoint_1 1781132329 16.709
offline_datapoint_4 1781132329 16.709
offline_datapoint_3 1781132334 486.000
offline_datapoint_0 1781132332 2.919
offline_datapoint_2 1781132332 13.621
offline_datapoint_5 1781132332 8.418
offline_datapoint_1 1781132332 10.499
offline_datapoint_4 1781132332 6.857
offline_datapoint_3 1781132337 485.000
offline_datapoint_0 1781132335 3.383
offline_datapoint_2 1781132335 17.002
offline_datapoint_5 1781132335 14.914
offline_datapoint_1 1781132335 16.480
offline_datapoint_4 1781132335 14.914
offline_datapoint_3 1781132340 480.000
offline_datapoint_0 1781132338 1.863
offline_datapoint_2 1781132338 8.530
offline_datapoint_5 1781132338 6.971
offline_datapoint_1 1781132338 8.010
offline_datapoint_4 1781132338 11.128
offline_datapoint_3 1781132343 479.000
offline_datapoint_0 1781132341 2.407
offline_datapoint_2 1781132341 11.420
offline_datapoint_5 1781132341 7.773
offline_datapoint_1 1781132341 6.731
offline_datapoint_4 1781132341 11.420
offline_datapoint_3 1781132346 495.000
offline_datapoint_0 1781132344 8.720
offline_datapoint_2 1781132344 9.747
