24 1781132284 4048.800000 3 4048.800000 4048.800000 4048.800000
24 1781132289 2643.600000 2 2643.600000 2643.600000 2643.600000
24 1781132294 3359.400000 3 3359.400000 3359.400000 3359.400000
24 1781132299 3938.400000 3 3938.400000 3938.400000 3938.400000
24 1781132299 1008.200000 1 1008.200000 1008.200000 1008.200000
24 1781132304 3363.800000 3 3363.800000 3363.800000 3363.800000
24 1781132304 1012.200000 1 1012.200000 1012.200000 1012.200000
24 1781132309 3378.800000 3 3378.800000 3378.800000 3378.800000
24 1781132314 4511.400000 4 4511.400000 4511.400000 4511.400000
24 1781132319 5124.400000 3 5124.400000 5124.400000 5124.400000
24 1781132319 914.200000 1 914.200000 914.200000 914.200000
24 1781132324 4427.200000 4 4427.200000 4427.200000 4427.200000
24 1781132329 4635.000000 4 4635.000000 4635.000000 4635.000000
24 1781132334 7185.000000 6 7185.000000 7185.000000 7185.000000
24 1781132339 3428.800000 3 3428.800000 3428.800000 3428.800000
24 1781132344 3532.800000 3 3532.800000 3532.800000 3532.800000
24 1781132349 5901.400000 5 5901.400000 5901.400000 5901.400000
24 1781132354 3327.600000 3 3327.600000 3327.600000 3327.600000
24 1781132359 5388.400000 5 5388.400000 5388.400000 5388.400000
24 1781132364 3363.600000 3 3363.600000 3363.600000 3363.600000
24 1781132369 7050.800000 5 7050.800000 7050.800000 7050.800000
24 1781132374 7142.000000 6 7142.000000 7142.000000 7142.000000
24 1781132379 8763.000000 8 8763.000000 8763.000000 8763.000000
24 1781132384 7811.000000 7 7811.000000 7811.000000 7811.000000
24 1781132389 7586.400000 7 7586.400000 7586.400000 7586.400000
24 1781132389 974.800000 1 974.800000 974.800000 974.800000
24 1781132394 5924.200000 5 5924.200000 5924.200000 5924.200000
24 1781132394 2475.600000 1 2475.600000 2475.600000 2475.600000
24 1781132399 5270.000000 5 5270.000000 5270.000000 5270.000000
24 1781132404 8964.000000 8 8964.000000 8964.000000 8964.000000
24 1781132409 7696.800000 7 7696.800000 7696.800000 7696.800000
24 1781132414 9222.600000 7 9222.600000 9222.600000 9222.600000
24 1781132414 1013.800000 1 1013.800000 1013.800000 1013.800000
24 1781132419 5742.800000 5 5742.800000 5742.800000 5742.800000
24 1781132419 948.600000 1 948.600000 948.600000 948.600000
24 1781132424 5940.800000 5 5940.800000 5940.800000 5940.800000
24 1781132429 6711.800000 6 6711.800000 6711.800000 6711.800000
24 1781132434 7029.800000 7 7029.800000 7029.800000 7029.800000
24 1781132434 951.200000 1 951.200000 951.200000 951.200000
24 1781132439 5223.200000 5 5223.200000 5223.200000 5223.200000
24 1781132444 10706.200000 8 10706.200000 10706.200000 10706.200000
24 1781132449 9738.200000 9 9738.200000 9738.200000 9738.200000
24 1781132449 1349.200000 1 1349.200000 1349.200000 1349.200000
24 1781132454 4248.400000 4 4248.400000 4248.400000 4248.400000
24 1781132454 2353.400000 2 2353.400000 2353.400000 2353.400000
24 1781132459 9012.200000 8 9012.200000 9012.200000 9012.200000
24 1781132459 3411.800000 3 3411.800000 3411.800000 3411.800000
24 1781132464 9110.000000 9 9110.000000 9110.000000 9110.000000
24 1781132464 975.000000 1 975.000000 975.000000 975.000000
24 1781132469 8763.600000 8 8763.600000 8763.600000 8763.600000
24 1781132474 15371.800000 12 15371.800000 15371.800000 15371.800000
24 1781132474 976.200000 1 976.200000 976.200000 976.200000
24 1781132479 11708.000000 11 11708.000000 11708.000000 11708.000000
24 1781132484 9498.600000 8 9498.600000 9498.600000 9498.600000
24 1781132489 14418.800000 12 14418.800000 14418.800000 14418.800000
24 1781132494 8535.200000 8 8535.200000 8535.200000 8535.200000
24 1781132499 9244.000000 8 9244.000000 9244.000000 9244.000000
24 1781132499 1301.400000 1 1301.400000 1301.400000 1301.400000
24 1781132504 8761.800000 8 8761.800000 8761.800000 8761.800000
24 1781132504 1225.800000 1 1225.800000 1225.800000 1225.800000
24 1781132509 10426.600000 10 10426.600000 10426.600000 10426.600000
24 1781132514 5672.800000 5 5672.800000 5672.800000 5672.800000
24 1781132519 12111.600000 10 12111.600000 12111.600000 12111.600000
24 1781132524 11134.400000 9 11134.400000 11134.400000 11134.400000
24 1781132529 11321.400000 10 11321.400000 11321.400000 11321.400000
24 1781132534 13850.200000 13 13850.200000 13850.200000 13850.200000
24 1781132539 9363.200000 9 9363.200000 9363.200000 9363.200000
24 1781132544 11242.600000 11 11242.600000 11242.600000 11242.600000
24 1781132549 13941.000000 11 13941.000000 13941.000000 13941.000000
24 1781132554 11869.600000 11 11869.600000 11869.600000 11869.600000
24 1781132559 10867.800000 10 10867.800000 10867.800000 10867.800000
24 1781132564 11099.000000 10 11099.000000 11099.000000 11099.000000
24 1781132569 6732.800000 5 6732.800000 6732.800000 6732.800000
24 1781132574 8754.200000 8 8754.200000 8754.200000 8754.200000
24 1781132579 8456.800000 8 8456.800000 8456.800000 8456.800000
24 1781132584 6293.200000 6 6293.200000 6293.200000 6293.200000
24 1781132589 6690.800000 6 6690.800000 6690.800000 6690.800000
24 1781132594 10142.800000 10 10142.800000 10142.800000 10142.800000
24 1781132599 6934.800000 4 6934.800000 6934.800000 6934.800000
24 1781132604 8708.600000 8 8708.600000 8708.600000 8708.600000
24 1781132609 15919.600000 15 15919.600000 15919.600000 15919.600000
24 1781132614 14064.600000 13 14064.600000 14064.600000 14064.600000
24 1781132619 11005.800000 11 11005.800000 11005.800000 11005.800000
24 1781132624 9248.800000 6 9248.800000 9248.800000 9248.800000
24 1781132629 11124.800000 11 11124.800000 11124.800000 11124.800000
24 1781132634 16042.600000 13 16042.600000 16042.600000 16042.600000
24 1781132639 10554.200000 10 10554.200000 10554.200000 10554.200000
24 1781132644 6788.000000 5 6788.000000 6788.000000 6788.000000
24 1781132649 9829.200000 9 9829.200000 9829.200000 9829.200000
24 1781132654 4176.600000 4 4176.600000 4176.600000 4176.600000
24 1781132659 10657.400000 10 10657.400000 10657.400000 10657.400000
24 1781132664 6364.400000 6 6364.400000 6364.400000 6364.400000
24 1781132669 8225.000000 8 8225.000000 8225.000000 8225.000000
24 1781132674 15427.400000 12 15427.400000 15427.400000 15427.400000
24 1781132679 9552.600000 9 9552.600000 9552.600000 9552.600000
24 1781132684 8934.600000 8 8934.600000 8934.600000 8934.600000
24 1781132689 16097.200000 14 16097.200000 16097.200000 16097.200000
24 1781132694 11076.400000 10 11076.400000 11076.400000 11076.400000
24 1781132699 12097.400000 10 12097.400000 12097.400000 12097.400000
24 1781132704 8598.200000 8 8598.200000 8598.200000 8598.200000
24 1781132709 11655.600000 11 11655.600000 11655.600000 11655.600000
24 1781132714 12462.600000 12 12462.600000 12462.600000 12462.600000
24 1781132719 10997.200000 9 10997.200000 10997.200000 10997.200000
24 1781132724 8730.600000 8 8730.600000 8730.600000 8730.600000
24 1781132729 8744.600000 8 8744.600000 8744.600000 8744.600000
24 1781132734 4122.200000 4 4122.200000 4122.200000 4122.200000
24 1781132739 7433.200000 7 7433.200000 7433.200000 7433.200000
24 1781132744 2863.600000 3 2863.600000 2863.600000 2863.600000
24 1781132749 14073.800000 11 14073.800000 14073.800000 14073.800000
24 1781132754 9498.400000 9 9498.400000 9498.400000 9498.400000
24 1781132759 12555.600000 12 12555.600000 12555.600000 12555.600000
24 1781132764 12068.200000 10 12068.200000 12068.200000 12068.200000
24 1781132769 9484.600000 9 9484.600000 9484.600000 9484.600000
24 1781132774 12419.800000 10 12419.800000 12419.800000 12419.800000
24 1781132779 12225.800000 12 12225.800000 12225.800000 12225.800000
24 1781132784 11045.400000 10 11045.400000 11045.400000 11045.400000
24 1781132789 12710.400000 12 12710.400000 12710.400000 12710.400000
24 1781132794 11748.000000 10 11748.000000 11748.000000 11748.000000
24 1781132799 11026.000000 10 11026.000000 11026.000000 11026.000000
24 1781132804 8577.800000 8 8577.800000 8577.800000 8577.800000
24 1781132809 7320.200000 7 7320.200000 7320.200000 7320.200000
24 1781132814 6165.600000 6 6165.600000 6165.600000 6165.600000
24 1781132819 4847.000000 5 4847.000000 4847.000000 4847.000000
24 1781132824 13129.600000 10 13129.600000 13129.600000 13129.600000
24 1781132829 4635.400000 4 4635.400000 4635.400000 4635.400000
24 1781132834 14745.600000 12 14745.600000 14745.600000 14745.600000
24 1781132839 9600.200000 8 9600.200000 9600.200000 9600.200000
