offline_datapoint_5 1778709443 628.000
offline_datapoint_2 1778709441 33.198
offline_datapoint_4 1778709441 45.475
offline_datapoint_1 1778709441 40.282
offline_datapoint_3 1778709441 52.745
offline_datapoint_0 1778709441 47.552
offline_datapoint_5 1778709446 620.000
offline_datapoint_2 1778709444 86.784
offline_datapoint_4 1778709444 69.133
offline_datapoint_1 1778709444 48.206
offline_datapoint_3 1778709444 61.285
offline_datapoint_0 1778709444 62.855
offline_datapoint_5 1778709449 578.000
offline_datapoint_2 1778709447 51.560
offline_datapoint_4 1778709447 77.096
offline_datapoint_1 1778709447 63.562
offline_datapoint_3 1778709447 71.890
offline_datapoint_0 1778709447 78.137
offline_datapoint_5 1778709452 489.000
offline_datapoint_2 1778709450 155.500
offline_datapoint_4 1778709450 43.440
offline_datapoint_1 1778709450 52.261
offline_datapoint_3 1778709450 47.591
offline_datapoint_0 1778709450 43.440
offline_datapoint_5 1778709455 479.000
offline_datapoint_2 1778709453 15.186
offline_datapoint_4 1778709453 31.514
offline_datapoint_1 1778709453 40.402
offline_datapoint_3 1778709453 33.605
offline_datapoint_0 1778709453 41.447
offline_datapoint_5 1778709458 465.000
offline_datapoint_2 1778709456 27.171
offline_datapoint_4 1778709456 13.785
offline_datapoint_1 1778709456 11.708
offline_datapoint_3 1778709456 14.305
offline_datapoint_0 1778709456 18.460
offline_datapoint_5 1778709461 448.000
offline_datapoint_2 1778709459 11.126
offline_datapoint_4 1778709459 13.374
offline_datapoint_1 1778709459 4.502
offline_datapoint_3 1778709459 8.677
offline_datapoint_0 1778709459 21.723
offline_datapoint_5 1778709464 444.000
offline_datapoint_2 1778709462 41.815
offline_datapoint_4 1778709462 34.463
offline_datapoint_1 1778709462 27.701
offline_datapoint_3 1778709462 36.543
offline_datapoint_0 1778709462 29.781
offline_datapoint_5 1778709467 437.000
offline_datapoint_2 1778709465 4.045
offline_datapoint_4 1778709465 4.072
offline_datapoint_1 1778709465 4.072
offline_datapoint_3 1778709465 4.593
offline_datapoint_0 1778709465 8.764
