1778729241	0	1778729252
1778729252	1	1778729261
1778729261	2	1778729268
1778729268	4	1778729273
1778729273	5	1778729281
1778729281	7	1778729282
1778729282	8	1778729291
1778729291	9	1778729298
1778729298	10	1778730187
1778730187	9	1778730192
1778730192	7	1778730195
1778730195	6	1778730197
1778730197	5	1778730203
1778730203	4	1778730208
1778730208	2	1778730220
1778730220	1	1778730230
